time_s,target_azimuth_deg,target_elevation_deg,huskylens_x_center_px,huskylens_y_center_px,pixel_error_x_px,pixel_error_y_px,azimuth_direction_error_deg,elevation_direction_error_deg,filtered_azimuth_error_deg,filtered_elevation_error_deg,commanded_azimuth_deg,commanded_elevation_deg,azimuth_deg,elevation_deg,azimuth_speed_dps,elevation_speed_dps,boresight_error_deg,locked,camera_detected,human_detected,laser_enabled
122.27000,119.97175,30.04479,159.93434,119.89341,-0.06566,-0.10659,-0.01128,-0.01865,-0.02231,-0.03606,119.96072,30.02738,119.98303,30.06344,0.00000,0.00000,0.04241,true,true,false,true
122.28000,120.09579,30.03078,160.65603,119.81335,0.65603,-0.18665,0.11266,-0.03264,0.00632,-0.03533,119.98936,30.02811,119.98303,30.06344,0.00000,0.00000,0.03590,true,true,false,true
122.29000,120.09894,30.19642,160.67436,120.75987,0.67436,0.75987,0.11576,0.13281,0.02954,0.00034,120.01258,30.06378,119.98303,30.06344,0.00000,0.00000,0.02955,true,true,false,true
122.30000,120.02301,30.10743,160.23258,120.25135,0.23258,0.25135,0.03996,0.04397,0.03175,0.00960,120.01479,30.07304,119.98303,30.06344,0.00000,0.00000,0.03317,true,true,false,true
122.31000,119.92176,30.00248,159.64349,119.65164,-0.35651,-0.34836,-0.06124,-0.06093,0.01202,-0.00537,119.99506,30.05808,119.98303,30.06344,0.00000,0.00000,0.01317,true,true,false,true
122.32000,120.04387,30.00934,160.35395,119.69084,0.35395,-0.30916,0.06080,-0.05408,0.02237,-0.01570,120.00541,30.04774,119.98303,30.06344,0.00000,0.00000,0.02733,true,true,false,true
122.33000,119.95933,30.20421,159.86208,120.80438,-0.13792,0.80438,-0.02367,0.14058,0.01260,0.01746,119.99564,30.08090,119.98303,30.06344,0.00000,0.00000,0.02153,true,true,false,true
122.34000,119.91914,30.08676,159.62825,120.13324,-0.37175,0.13324,-0.06386,0.02331,-0.00362,0.01870,119.97941,30.08214,119.98303,30.06344,0.00000,0.00000,0.01905,true,true,false,true
122.35000,119.86365,30.03019,159.30540,119.80998,-0.69460,-0.19002,-0.11928,-0.03322,-0.02816,0.00768,119.95487,30.07113,119.98303,30.06344,0.00000,0.00000,0.02919,true,true,false,true
122.36000,119.93878,30.01033,159.74252,119.69650,-0.25748,-0.30350,-0.04423,-0.05309,-0.03157,-0.00521,119.95146,30.05823,119.98303,30.06344,0.00000,0.00000,0.03200,true,true,false,true
122.37000,119.93995,29.89416,159.74933,119.03267,-0.25067,-0.96733,-0.04302,-0.16901,-0.03400,-0.03997,119.94904,30.02348,119.98303,30.06344,0.00000,0.00000,0.05247,true,true,false,true
122.38000,119.89092,30.06167,159.46406,119.98987,-0.53594,-0.01013,-0.09205,-0.00177,-0.04632,-0.03186,119.93672,30.03158,119.98303,30.06344,0.00000,0.00000,0.05622,true,true,false,true
122.39000,119.90364,30.08469,159.53807,120.12141,-0.46193,0.12141,-0.07935,0.02123,-0.05333,-0.02060,119.92971,30.04285,119.98303,30.06344,0.00000,0.00000,0.05716,true,true,false,true
122.40000,119.88120,30.04128,159.40751,119.87335,-0.59249,-0.12665,-0.10176,-0.02215,-0.06360,-0.02093,119.91943,30.04252,119.98303,30.06344,0.00000,0.00000,0.06696,true,true,false,true
122.41000,119.93929,30.13565,159.74549,120.41261,-0.25451,0.41261,-0.04371,0.07216,-0.05938,-0.00118,119.92365,30.06227,119.98303,30.06344,0.00000,0.00000,0.05939,true,true,false,true
122.42000,120.00708,30.00881,160.13990,119.68781,0.13990,-0.31219,0.02403,-0.05460,-0.04168,-0.01251,119.94135,30.05093,119.98303,30.06344,0.00000,0.00000,0.04352,true,true,false,true
122.43000,119.90146,30.06154,159.52538,119.98913,-0.47462,-0.01087,-0.08153,-0.00190,-0.05014,-0.01026,119.93290,30.05318,119.98303,30.06344,0.00000,0.00000,0.05118,true,true,false,true
122.44000,119.87766,30.01523,159.38691,119.72450,-0.61309,-0.27550,-0.10529,-0.04818,-0.06184,-0.01831,119.92119,30.04514,119.98303,30.06344,0.00000,0.00000,0.06449,true,true,false,true
122.45000,120.06233,29.98866,160.46135,119.57267,0.46135,-0.42733,0.07924,-0.07473,-0.03191,-0.03028,119.95113,30.03317,119.98303,30.06344,0.00000,0.00000,0.04399,true,true,false,true
122.46000,119.99697,30.20426,160.08108,120.80467,0.08108,0.80467,0.01392,0.14063,-0.02218,0.00598,119.96085,30.06943,119.98303,30.06344,0.00000,0.00000,0.02298,true,true,false,true
122.47000,119.96517,30.15072,159.89606,120.49873,-0.10394,0.49873,-0.01785,0.08720,-0.02126,0.02322,119.96177,30.08666,119.98303,30.06344,0.00000,0.00000,0.03148,true,true,false,true
122.48000,119.91020,30.09545,159.57623,120.18290,-0.42377,0.18290,-0.07280,0.03199,-0.03220,0.02508,119.95084,30.08852,119.98303,30.06344,0.00000,0.00000,0.04081,true,true,false,true
122.49000,119.83626,30.04346,159.14604,119.88581,-0.85396,-0.11419,-0.14662,-0.01996,-0.05648,0.01552,119.92656,30.07897,119.98303,30.06344,0.00000,0.00000,0.05857,true,true,false,true
122.50000,119.93113,30.14405,159.69801,120.46061,-0.30199,0.46061,-0.05186,0.08055,-0.05550,0.02932,119.92754,30.09276,119.98303,30.06344,0.00000,0.00000,0.06277,true,true,false,true
122.51000,119.97150,30.16014,159.93289,120.55255,-0.06711,0.55255,-0.01152,0.09661,-0.04617,0.04360,119.93687,30.10704,119.98303,30.06344,0.00000,0.00000,0.06350,true,true,false,true
122.52000,119.90805,30.21741,159.56373,120.87981,-0.43627,0.87981,-0.07487,0.15374,-0.05226,0.06697,119.93078,30.13041,119.98303,30.06344,0.00000,0.00000,0.08494,true,true,false,true
122.53000,119.89650,30.07832,159.49653,120.08501,-0.50347,0.08501,-0.08648,0.01487,-0.05952,0.05591,119.92352,30.11936,119.98303,30.06344,0.00000,0.00000,0.08166,true,true,false,true
122.54000,119.99186,30.05956,160.05135,119.97781,0.05135,-0.02219,0.00882,-0.00388,-0.04502,0.04322,119.93802,30.10667,119.98303,30.06344,0.00000,0.00000,0.06241,true,true,false,true
122.55000,120.00993,30.04675,160.15648,119.90461,0.15648,-0.09539,0.02689,-0.01669,-0.02976,0.03051,119.95327,30.09396,119.98303,30.06344,0.00000,0.00000,0.04262,true,true,false,true
122.56000,120.09157,30.11057,160.63148,120.26930,0.63148,0.26930,0.10845,0.04709,-0.00044,0.03403,119.98260,30.09747,119.98303,30.06344,0.00000,0.00000,0.03403,true,true,false,true
122.57000,120.00662,30.09159,160.13722,120.16084,0.13722,0.16084,0.02358,0.02814,0.00466,0.03278,119.98769,30.09622,119.98303,30.06344,0.00000,0.00000,0.03311,true,true,false,true
122.58000,119.95335,30.10008,159.82729,120.20935,-0.17271,0.20935,-0.02967,0.03662,-0.00263,0.03360,119.98041,30.09704,119.98303,30.06344,0.00000,0.00000,0.03370,true,true,false,true
122.59000,119.96823,29.93923,159.91386,119.29021,-0.08614,-0.70979,-0.01479,-0.12407,-0.00521,0.00014,119.97783,30.06359,119.98303,30.06344,0.00000,0.00000,0.00521,true,true,false,true
122.60000,119.82341,29.90453,159.07127,119.09193,-0.92873,-0.90807,-0.15938,-0.15867,-0.03792,-0.03355,119.94512,30.02989,119.98303,30.06344,0.00000,0.00000,0.05063,true,true,false,true
122.61000,120.08430,30.09081,160.58918,120.15638,0.58918,0.15638,0.10119,0.02735,-0.00840,-0.02063,119.97463,30.04281,119.98303,30.06344,0.00000,0.00000,0.02228,true,true,false,true
122.62000,119.83758,30.11030,159.15372,120.26775,-0.84628,0.26775,-0.14530,0.04681,-0.03745,-0.00632,119.94559,30.05712,119.98303,30.06344,0.00000,0.00000,0.03798,true,true,false,true
122.63000,120.03541,29.92728,160.30473,119.22193,0.30473,-0.77807,0.05231,-0.13599,-0.01841,-0.03383,119.96463,30.02961,119.98303,30.06344,0.00000,0.00000,0.03852,true,true,false,true
122.64000,120.01892,30.05400,160.20879,119.94604,0.20879,-0.05396,0.03588,-0.00944,-0.00689,-0.02866,119.97615,30.03478,119.98303,30.06344,0.00000,0.00000,0.02947,true,true,false,true
122.65000,120.02985,30.17177,160.27238,120.61901,0.27238,0.61901,0.04677,0.10822,0.00450,0.00038,119.98753,30.06383,119.98303,30.06344,0.00000,0.00000,0.00451,true,true,false,true
122.66000,119.75520,29.99459,158.67442,119.60655,-1.32558,-0.39345,-0.22746,-0.06874,-0.04472,-0.01428,119.93832,30.04916,119.98303,30.06344,0.00000,0.00000,0.04694,true,true,false,true
122.67000,119.93789,29.99663,159.73734,119.61821,-0.26266,-0.38179,-0.04512,-0.06677,-0.04480,-0.02542,119.93823,30.03802,119.98303,30.06344,0.00000,0.00000,0.05151,true,true,false,true
122.68000,119.95896,30.12393,159.85993,120.34564,-0.14007,0.34564,-0.02406,0.06045,-0.04040,-0.00720,119.94263,30.05624,119.98303,30.06344,0.00000,0.00000,0.04104,true,true,false,true
122.69000,120.02795,29.99432,160.26133,119.60501,0.26133,-0.39499,0.04489,-0.06908,-0.02231,-0.02033,119.96073,30.04311,119.98303,30.06344,0.00000,0.00000,0.03018,true,true,false,true
122.70000,119.95231,30.07719,159.82124,120.07855,-0.17876,0.07855,-0.03072,0.01374,-0.02409,-0.01310,119.95894,30.05034,119.98303,30.06344,0.00000,0.00000,0.02742,true,true,false,true
122.71000,119.88346,30.06937,159.42066,120.03387,-0.57934,0.03387,-0.09950,0.00592,-0.04009,-0.00906,119.94294,30.05438,119.98303,30.06344,0.00000,0.00000,0.04110,true,true,false,true
122.72000,119.89193,30.05327,159.46994,119.94187,-0.53006,-0.05813,-0.09104,-0.01017,-0.05090,-0.00930,119.93213,30.05415,119.98303,30.06344,0.00000,0.00000,0.05174,true,true,false,true
122.73000,119.78131,29.94110,158.82633,119.30090,-1.17367,-0.69910,-0.20143,-0.12216,-0.08284,-0.03325,119.90019,30.03020,119.98303,30.06344,0.00000,0.00000,0.08926,true,true,false,true
122.74000,120.01307,29.93439,160.17475,119.26255,0.17475,-0.73745,0.03000,-0.12889,-0.05890,-0.05354,119.92414,30.00990,119.98303,30.06344,0.00000,0.00000,0.07960,true,true,false,true
122.75000,119.83840,30.03951,159.15849,119.86324,-0.84151,-0.13676,-0.14448,-0.02391,-0.07706,-0.04725,119.90598,30.01619,119.98303,30.06344,0.00000,0.00000,0.09039,true,true,false,true
122.76000,119.95552,30.02726,159.83991,119.79324,-0.16009,-0.20676,-0.02751,-0.03617,-0.06654,-0.04490,119.91649,30.01854,119.98303,30.06344,0.00000,0.00000,0.08028,true,true,false,true
122.77000,119.81657,30.07901,159.03148,120.08895,-0.96852,0.08895,-0.16626,0.01555,-0.08770,-0.03208,119.89533,30.03137,119.98303,30.06344,0.00000,0.00000,0.09338,true,true,false,true
122.78000,119.89097,29.97867,159.46435,119.51558,-0.53565,-0.48442,-0.09199,-0.08470,-0.08861,-0.04324,119.89442,30.02020,119.97595,30.06344,-0.70889,0.00000,0.09228,true,true,false,true
122.79000,119.93243,30.12199,159.74682,120.33455,-0.25318,0.33455,-0.04349,0.05851,-0.07904,-0.02165,119.89691,30.04179,119.97595,30.06344,0.00000,0.00000,0.08195,true,true,false,true
122.80000,119.99092,30.02832,160.08712,119.79930,0.08712,-0.20070,0.01497,-0.03511,-0.05909,-0.02451,119.91685,30.03894,119.97595,30.06344,0.00000,0.00000,0.06397,true,true,false,true
122.81000,119.89825,29.89797,159.54795,119.05444,-0.45205,-0.94556,-0.07757,-0.16521,-0.06301,-0.05436,119.91293,30.00908,119.97595,30.06344,0.00000,0.00000,0.08322,true,true,false,true
122.82000,119.93011,30.04376,159.73332,119.88753,-0.26668,-0.11247,-0.04582,-0.01968,-0.05937,-0.04700,119.91658,30.01644,119.97595,30.06344,0.00000,0.00000,0.07572,true,true,false,true
122.83000,120.00828,30.06099,160.18813,119.98598,0.18813,-0.01402,0.03233,-0.00245,-0.03991,-0.03755,119.93604,30.02589,119.97595,30.06344,0.00000,0.00000,0.05480,true,true,false,true
122.84000,119.91808,30.02882,159.66333,119.80215,-0.33667,-0.19785,-0.05784,-0.03461,-0.04371,-0.03693,119.93223,30.02652,119.97595,30.06344,0.00000,0.00000,0.05722,true,true,false,true
122.85000,120.06805,29.99432,160.53588,119.60501,0.53588,-0.39499,0.09204,-0.06908,-0.01491,-0.04375,119.96104,30.01970,119.97595,30.06344,0.00000,0.00000,0.04622,true,true,false,true
122.86000,119.98264,29.98708,160.03895,119.56364,0.03895,-0.43636,0.00669,-0.07631,-0.01033,-0.05066,119.96562,30.01279,119.97595,30.06344,0.00000,0.00000,0.05170,true,true,false,true
122.87000,119.81597,30.07995,159.06923,120.09433,-0.93077,0.09433,-0.15979,0.01649,-0.04204,-0.03641,119.93391,30.02703,119.97595,30.06344,0.00000,0.00000,0.05561,true,true,false,true
122.88000,119.90781,29.97711,159.60357,119.50667,-0.39643,-0.49333,-0.06808,-0.08626,-0.04756,-0.04699,119.92838,30.01646,119.97595,30.06344,0.00000,0.00000,0.06686,true,true,false,true
122.89000,119.89763,29.99360,159.54435,119.60090,-0.45565,-0.39910,-0.07826,-0.06980,-0.05408,-0.05183,119.92187,30.01162,119.97595,30.06344,0.00000,0.00000,0.07490,true,true,false,true
122.90000,119.96671,30.01299,159.94627,119.71170,-0.05373,-0.28830,-0.00923,-0.05043,-0.04456,-0.05153,119.93138,30.01191,119.97595,30.06344,0.00000,0.00000,0.06813,true,true,false,true
122.91000,120.02751,30.07829,160.30001,120.08484,0.30001,0.08484,0.05154,0.01484,-0.02417,-0.03745,119.95177,30.02600,119.97595,30.06344,0.00000,0.00000,0.04457,true,true,false,true
122.92000,119.89092,30.06397,159.50531,120.00301,-0.49469,0.00301,-0.08497,0.00053,-0.03707,-0.02939,119.93887,30.03405,119.97595,30.06344,0.00000,0.00000,0.04731,true,true,false,true
122.93000,119.90526,29.99667,159.58874,119.61844,-0.41126,-0.38156,-0.07064,-0.06673,-0.04419,-0.03731,119.93175,30.02613,119.97595,30.06344,0.00000,0.00000,0.05784,true,true,false,true
122.94000,119.83657,29.96508,159.18909,119.43793,-0.81091,-0.56207,-0.13923,-0.09826,-0.06436,-0.05025,119.91159,30.01320,119.97595,30.06344,0.00000,0.00000,0.08165,true,true,false,true
122.95000,119.95451,30.01031,159.87528,119.69638,-0.12472,-0.30362,-0.02142,-0.05311,-0.05525,-0.05085,119.92070,30.01259,119.97595,30.06344,0.00000,0.00000,0.07509,true,true,false,true
122.96000,119.89083,30.04075,159.50478,119.87033,-0.49522,-0.12967,-0.08506,-0.02268,-0.06158,-0.04487,119.91437,30.01857,119.97595,30.06344,0.00000,0.00000,0.07619,true,true,false,true
122.97000,120.00120,29.99349,160.14693,119.60027,0.14693,-0.39973,0.02524,-0.06991,-0.04316,-0.05019,119.93279,30.01326,119.97595,30.06344,0.00000,0.00000,0.06619,true,true,false,true
122.98000,120.06696,30.18667,160.52954,120.70415,0.52954,0.70415,0.09091,0.12308,-0.01471,-0.01342,119.96123,30.05002,119.97595,30.06344,0.00000,0.00000,0.01991,true,true,false,true
122.99000,120.01495,29.99586,160.22693,119.61381,0.22693,-0.38619,0.03898,-0.06754,-0.00332,-0.02490,119.97263,30.03854,119.97595,30.06344,0.00000,0.00000,0.02512,true,true,false,true
123.00000,120.12119,30.08925,160.84506,120.14747,0.84506,0.14747,0.14509,0.02578,0.02817,-0.01415,120.00412,30.04929,119.97595,30.06344,0.00000,0.00000,0.03152,true,true,false,true
123.01000,119.90006,30.05728,159.55848,119.96478,-0.44152,-0.03522,-0.07584,-0.00616,0.00610,-0.01246,119.98205,30.05099,119.97595,30.06344,0.00000,0.00000,0.01387,true,true,false,true
123.02000,120.08095,30.04530,160.61093,119.89633,0.61093,-0.10367,0.10492,-0.01813,0.02707,-0.01366,120.00301,30.04978,119.97595,30.06344,0.00000,0.00000,0.03032,true,true,false,true
123.03000,119.90660,29.99067,159.59653,119.58415,-0.40347,-0.41585,-0.06930,-0.07272,0.00662,-0.02619,119.98257,30.03725,119.97595,30.06344,0.00000,0.00000,0.02702,true,true,false,true
123.04000,119.77869,30.10025,158.85233,120.21033,-1.14767,0.21033,-0.19697,0.03675,-0.03658,-0.01284,119.93937,30.05061,119.97595,30.06344,0.00000,0.00000,0.03876,true,true,false,true
123.05000,119.90888,30.23306,159.60980,120.96924,-0.39020,0.96924,-0.06696,0.16934,-0.04302,0.02582,119.93292,30.08926,119.97595,30.06344,0.00000,0.00000,0.05017,true,true,false,true
123.06000,120.04670,30.08856,160.41166,120.14353,0.41166,0.14353,0.07072,0.02510,-0.01889,0.02567,119.95706,30.08911,119.97595,30.06344,0.00000,0.00000,0.03187,true,true,false,true
123.07000,120.02272,30.10027,160.27214,120.21044,0.27214,0.21044,0.04676,0.03681,-0.00496,0.02803,119.97099,30.09148,119.97595,30.06344,0.00000,0.00000,0.02847,true,true,false,true
123.08000,120.02957,30.04472,160.31200,119.89301,0.31200,-0.10699,0.05360,-0.01872,0.00747,0.01811,119.98341,30.08156,119.97595,30.06344,0.00000,0.00000,0.01959,true,true,false,true
123.09000,119.96192,29.98743,159.91840,119.56564,-0.08160,-0.43436,-0.01402,-0.07596,0.00291,-0.00185,119.97885,30.06160,119.97595,30.06344,0.00000,0.00000,0.00344,true,true,false,true
123.10000,119.95007,29.95455,159.84945,119.37775,-0.15055,-0.62225,-0.02585,-0.10878,-0.00319,-0.02454,119.97275,30.03891,119.97595,30.06344,0.00000,0.00000,0.02474,true,true,false,true
123.11000,119.95162,29.94778,159.85847,119.33907,-0.14153,-0.66093,-0.02430,-0.11554,-0.00767,-0.04384,119.96827,30.01960,119.97595,30.06344,0.00000,0.00000,0.04451,true,true,false,true
123.12000,119.90504,29.91614,159.58746,119.15827,-0.41254,-0.84173,-0.07081,-0.14710,-0.02107,-0.06575,119.95488,29.99769,119.97595,30.06344,0.00000,0.00000,0.06904,true,true,false,true
123.13000,120.13502,30.17001,160.92552,120.60895,0.92552,0.60895,0.15889,0.10644,0.01712,-0.02922,119.99306,30.03423,119.97595,30.06344,0.00000,0.00000,0.03386,true,true,false,true
123.14000,120.03623,30.09391,160.35075,120.17410,0.35075,0.17410,0.06026,0.03045,0.02627,-0.01656,120.00221,30.04689,119.97595,30.06344,0.00000,0.00000,0.03105,true,true,false,true
123.15000,119.94084,29.83623,159.79575,118.70164,-0.20425,-1.29836,-0.03503,-0.22672,0.01326,-0.06115,119.98921,30.00230,119.97595,30.06344,0.00000,0.00000,0.06257,true,true,false,true
123.16000,119.90207,30.18783,159.57018,120.71078,-0.42982,0.71078,-0.07379,0.12424,-0.00521,-0.02181,119.97074,30.04163,119.97595,30.06344,0.00000,0.00000,0.02243,true,true,false,true
123.17000,119.95261,30.09822,159.86423,120.19873,-0.13577,0.19873,-0.02333,0.03477,-0.00905,-0.00981,119.96689,30.05363,119.97595,30.06344,0.00000,0.00000,0.01335,true,true,false,true
123.18000,119.79358,29.95925,158.93896,119.40461,-1.06104,-0.59539,-0.18212,-0.10405,-0.04577,-0.02981,119.93017,30.03364,119.97595,30.06344,0.00000,0.00000,0.05462,true,true,false,true
123.19000,119.94108,30.19470,159.79715,120.75004,-0.20285,0.75004,-0.03482,0.13109,-0.04345,0.00433,119.93250,30.06778,119.97595,30.06344,0.00000,0.00000,0.04367,true,true,false,true
123.20000,119.90936,29.95399,159.61259,119.37455,-0.38741,-0.62545,-0.06652,-0.10934,-0.04834,-0.01979,119.92760,30.04366,119.97595,30.06344,0.00000,0.00000,0.05224,true,true,false,true
123.21000,120.00956,30.08040,160.19557,120.09690,0.19557,0.09690,0.03361,0.01695,-0.03096,-0.01199,119.94499,30.05145,119.97595,30.06344,0.00000,0.00000,0.03320,true,true,false,true
123.22000,119.70416,30.01153,158.41870,119.70335,-1.58130,-0.29665,-0.27125,-0.05181,-0.08194,-0.02044,119.89400,30.04300,119.97595,30.06344,0.00000,0.00000,0.08445,true,true,false,true
123.23000,119.91517,30.01831,159.64640,119.74210,-0.35360,-0.25790,-0.06075,-0.04511,-0.07744,-0.02567,119.89850,30.03777,119.97595,30.06344,0.00000,0.00000,0.08159,true,true,false,true
123.24000,119.79386,30.11868,158.94059,120.31564,-1.05941,0.31564,-0.18184,0.05516,-0.09960,-0.00852,119.87635,30.05492,119.96798,30.06344,-0.79676,0.00000,0.09202,true,true,false,true
123.25000,119.92545,30.13244,159.75256,120.39427,-0.24744,0.39427,-0.04250,0.06895,-0.08748,0.00792,119.88050,30.07136,119.96798,30.06344,0.00000,0.00000,0.08784,true,true,false,true
123.26000,119.94043,30.19850,159.83972,120.77175,-0.16028,0.77175,-0.02751,0.13488,-0.07476,0.03486,119.89322,30.09830,119.96798,30.06344,0.00000,0.00000,0.08248,true,true,false,true
123.27000,119.91040,29.97699,159.66500,119.50598,-0.33500,-0.49402,-0.05753,-0.08638,-0.07110,0.00913,119.89688,30.07257,119.96798,30.06344,0.00000,0.00000,0.07169,true,true,false,true
123.28000,119.83139,30.03802,159.20531,119.85473,-0.79469,-0.14527,-0.13645,-0.02540,-0.08497,0.00181,119.88301,30.06525,119.96798,30.06344,0.00000,0.00000,0.08499,true,true,false,true
123.29000,119.78950,29.89745,158.96158,119.05147,-1.03842,-0.94853,-0.17820,-0.16573,-0.10475,-0.03374,119.86323,30.02970,119.95960,30.06344,-0.83799,0.00000,0.10211,true,true,false,true
123.30000,119.86029,30.11137,159.42221,120.27387,-0.57779,0.27387,-0.09924,0.04789,-0.10358,-0.01642,119.85602,30.04702,119.95131,30.06344,-0.82863,0.00000,0.09670,true,true,false,true
123.31000,119.97379,29.99019,160.13078,119.58141,0.13078,-0.41859,0.02246,-0.07320,-0.07684,-0.02847,119.87448,30.03497,119.95131,30.06344,0.00000,0.00000,0.08194,true,true,false,true
123.32000,119.95344,30.09504,160.01238,120.18055,0.01238,0.18055,0.00213,0.03159,-0.06008,-0.01573,119.89123,30.04772,119.95131,30.06344,0.00000,0.00000,0.06211,true,true,false,true
123.33000,119.83290,30.18569,159.31106,120.69855,-0.68894,0.69855,-0.11827,0.12210,-0.07243,0.01352,119.87888,30.07696,119.95131,30.06344,0.00000,0.00000,0.07368,true,true,false,true
123.34000,120.00149,30.20761,160.29195,120.82381,0.29195,0.82381,0.05011,0.14397,-0.04643,0.04120,119.90488,30.10464,119.95131,30.06344,0.00000,0.00000,0.06207,true,true,false,true
123.35000,119.96123,30.12472,160.05771,120.35015,0.05771,0.35015,0.00991,0.06124,-0.03447,0.04545,119.91684,30.10889,119.95131,30.06344,0.00000,0.00000,0.05705,true,true,false,true
123.36000,119.89758,29.93611,159.68738,119.27238,-0.31262,-0.72762,-0.05367,-0.12718,-0.03855,0.00882,119.91276,30.07227,119.95131,30.06344,0.00000,0.00000,0.03954,true,true,false,true
