time_s,target_azimuth_deg,target_elevation_deg,filtered_azimuth_target_deg,filtered_elevation_target_deg,azimuth_deg,elevation_deg,azimuth_motor_pwm,elevation_motor_pwm,roll_filtered_deg,pitch_filtered_deg,qpd_offset_azimuth_deg,qpd_offset_elevation_deg,boresight_error_deg,locked
1.87000,120.00758,30.22638,119.98904,30.12186,58.06950,29.64900,1.00000,-1.00000,7.28992,3.28670,-0.06083,-0.18374,62.29856,false
1.88000,120.10960,30.12104,120.01785,30.12166,58.37838,29.94900,1.00000,1.00000,7.31595,3.19420,-0.12510,0.00230,61.95482,false
1.89000,120.18629,30.15874,120.05809,30.13052,58.68726,29.64900,1.00000,-1.00000,7.36772,3.09614,-0.07350,-0.01528,61.74352,false
1.90000,119.99673,30.09714,120.04343,30.12255,58.99614,29.94900,1.00000,1.00000,7.43245,3.07019,-0.19463,-0.03179,61.29983,false
1.91000,119.92112,30.17850,120.01421,30.13591,59.30502,29.64900,1.00000,-1.00000,7.45596,3.05391,-0.08312,-0.06186,61.07710,false
1.92000,120.03182,29.97587,120.01842,30.09768,59.61390,29.94900,1.00000,1.00000,7.41114,3.02256,-0.06416,-0.13426,60.78556,false
1.93000,120.07771,30.15815,120.03258,30.11212,59.92278,29.64900,1.00000,-1.00000,7.45429,2.95674,-0.10335,-0.03510,60.45736,false
1.94000,120.10623,30.09142,120.05018,30.10718,60.23166,29.94900,1.00000,1.00000,7.46208,3.02237,-0.03400,-0.00030,60.23357,false
1.95000,120.07145,29.94039,120.05526,30.06733,60.54054,29.64900,1.00000,-1.00000,7.49348,2.92533,-0.12085,-0.07261,59.84628,false
1.96000,120.05039,30.11411,120.05410,30.07851,60.84942,29.94900,1.00000,1.00000,7.47045,2.90969,-0.12847,-0.15937,59.52478,false
1.97000,120.02569,30.04790,120.04731,30.07119,61.15830,29.82516,1.00000,-0.39627,7.48328,2.86395,-0.07210,0.07471,59.26846,false
1.98000,119.92525,30.10562,120.01815,30.07942,61.46718,30.12516,1.00000,1.00000,7.51139,2.76995,-0.13946,-0.01926,58.86240,false
1.99000,120.12648,30.09666,120.04403,30.08354,61.77606,29.82516,1.00000,-1.00000,7.56589,2.76154,0.00788,-0.09772,58.73104,false
2.00000,119.93163,30.01142,120.01718,30.06631,62.08494,30.12516,1.00000,1.00000,7.56000,2.66944,-0.23524,-0.10534,58.15061,false
2.01000,119.94312,29.94830,119.99948,30.03811,62.39382,29.82516,1.00000,-1.00000,7.58991,2.64879,-0.06858,-0.12927,57.99322,false
2.02000,120.11694,30.12487,120.02755,30.05884,62.70270,30.12516,1.00000,1.00000,7.61328,2.55190,-0.06936,0.01618,57.71249,false
2.03000,120.01143,30.10419,120.02370,30.06968,63.01158,29.82516,1.00000,-1.00000,7.56893,2.52402,-0.16754,-0.02191,57.30028,false
2.04000,120.18375,30.13164,120.06193,30.08448,63.32046,30.12516,1.00000,1.00000,7.64053,2.50353,-0.03959,-0.01859,57.16049,false
2.05000,120.06223,30.08446,120.06201,30.08448,63.62934,29.82516,1.00000,-1.00000,7.64889,2.46671,-0.08770,-0.12795,56.80485,false
2.06000,120.07940,30.07751,120.06616,30.08281,63.93822,30.12516,1.00000,1.00000,7.64557,2.40163,-0.06442,0.00128,56.52245,false
2.07000,119.96909,30.15530,120.04297,30.10013,64.24710,29.82516,1.00000,-1.00000,7.65696,2.32964,-0.15536,-0.05101,56.10142,false
2.08000,120.01607,30.11201,120.03654,30.10297,64.55598,30.12516,1.00000,1.00000,7.67311,2.24724,-0.03032,-0.01275,55.91082,false
2.09000,119.94507,30.02640,120.01469,30.08467,64.86486,29.82516,1.00000,-1.00000,7.67884,2.22893,-0.21028,-0.08289,55.40141,false
2.10000,120.00910,30.14265,120.01335,30.09853,65.17375,30.12516,1.00000,1.00000,7.75199,2.15165,-0.09712,-0.02588,55.20774,false
2.11000,119.95911,30.03779,120.00039,30.08402,65.48263,29.82516,1.00000,-1.00000,7.76978,2.06403,-0.10596,0.07814,54.88030,false
2.12000,120.07712,30.00520,120.01872,30.06518,65.79151,30.12516,1.00000,1.00000,7.81092,2.00776,-0.06913,-0.14465,54.62677,false
2.13000,120.10893,29.97618,120.04028,30.04392,66.10039,29.82516,1.00000,-1.00000,7.80083,1.98396,-0.13039,-0.08094,54.27836,false
2.14000,120.03077,30.04518,120.03801,30.04422,66.40927,30.12516,1.00000,1.00000,7.83521,1.93959,-0.09725,0.05203,54.00175,false
2.15000,120.05950,30.02823,120.04314,30.04040,66.71815,29.82516,1.00000,-1.00000,7.82554,1.92966,-0.05103,-0.07834,53.74429,false
2.16000,120.06995,30.12587,120.04955,30.06082,67.02703,30.12516,1.00000,1.00000,7.81109,1.88294,-0.10870,0.01583,53.38258,false
2.17000,119.95976,30.12540,120.02809,30.07625,67.33591,29.82516,1.00000,-1.00000,7.78620,1.84489,-0.10851,-0.10289,53.05168,false
2.18000,120.02804,29.96362,120.02808,30.04934,67.64479,30.12516,1.00000,1.00000,7.76831,1.78318,-0.12145,-0.06036,52.72794,false
2.19000,120.05398,30.13780,120.03427,30.07048,67.95367,29.82516,1.00000,-1.00000,7.79805,1.77343,-0.10023,-0.04894,52.44934,false
2.20000,120.16662,30.20249,120.06589,30.10202,68.26255,30.12516,1.00000,1.00000,7.85285,1.68269,-0.05693,-0.02433,52.21765,false
2.21000,120.05751,30.18468,120.06389,30.12177,68.57143,29.82516,1.00000,-1.00000,7.83573,1.64099,-0.14111,-0.01786,51.82312,false
2.22000,120.08527,30.23339,120.06900,30.14843,68.88031,30.12516,1.00000,1.00000,7.85991,1.62567,0.03366,-0.05106,51.69404,false
2.23000,120.12838,30.07680,120.08318,30.13132,69.18919,29.82516,1.00000,-1.00000,7.80171,1.61254,-0.29456,0.03638,51.06971,false
2.24000,120.02970,30.10264,120.07041,30.12447,69.49807,30.12516,1.00000,1.00000,7.83876,1.52443,-0.04531,-0.18700,50.99739,false
2.25000,120.08171,30.07571,120.07311,30.11282,69.80695,29.82516,1.00000,-1.00000,7.86067,1.43318,-0.13221,0.01566,50.60731,false
2.26000,119.91431,30.01945,120.03517,30.09051,70.11583,30.12516,1.00000,1.00000,7.86542,1.38421,-0.05630,-0.02665,50.33498,false
2.27000,120.15890,30.04823,120.06473,30.08041,70.42471,29.82516,1.00000,-1.00000,7.85905,1.26735,-0.15625,0.03769,49.95686,false
2.28000,119.90515,30.22096,120.02660,30.11399,70.73359,30.12516,1.00000,1.00000,7.83460,1.28992,-0.06731,-0.06145,49.69578,false
2.29000,119.98692,30.02032,120.01712,30.09161,71.04247,29.82516,1.00000,-1.00000,7.84115,1.28967,-0.11983,-0.11754,49.32594,false
2.30000,120.01985,30.03835,120.01777,30.07889,71.35135,30.12516,1.00000,1.00000,7.90140,1.19038,-0.11116,-0.04897,49.02935,false
2.31000,120.04560,29.84115,120.02442,30.02209,71.66023,29.82516,1.00000,-1.00000,7.90624,1.16108,-0.07156,0.06585,48.76830,false
2.32000,119.95285,30.00967,120.00732,30.01912,71.96911,30.12516,1.00000,1.00000,7.90512,1.13469,-0.05638,-0.13590,48.45637,false
2.33000,119.97442,30.14613,119.99946,30.04946,72.27799,29.82516,1.00000,-1.00000,7.87035,1.02463,-0.21522,0.04056,47.97972,false
2.34000,120.07858,30.05295,120.01836,30.05030,72.58687,30.12516,1.00000,1.00000,7.83467,0.95789,-0.09912,-0.08032,47.80252,false
2.35000,120.03459,30.03955,120.02224,30.04773,72.89575,29.82516,1.00000,-1.00000,7.87201,0.95246,0.00610,0.05526,47.60623,false
2.36000,120.06147,30.08520,120.03161,30.05668,73.20463,30.12516,1.00000,1.00000,7.92055,0.93582,-0.11541,-0.06910,47.18685,false
2.37000,120.06544,30.16708,120.03970,30.08306,73.51351,29.82516,1.00000,-1.00000,7.92408,0.84860,-0.14076,-0.04495,46.86170,false
2.38000,120.05528,30.11743,120.04342,30.09127,73.82239,30.12516,1.00000,1.00000,8.00001,0.79224,-0.19214,-0.06847,46.50890,false
2.39000,120.08134,30.14411,120.05248,30.10389,74.13127,29.82516,1.00000,-1.00000,7.96987,0.72627,-0.11550,-0.02373,46.28496,false
2.40000,120.06694,30.00451,120.05593,30.08015,74.44015,30.12516,1.00000,1.00000,7.95792,0.69547,-0.00677,-0.08966,46.08655,false
2.41000,120.02290,30.08250,120.04804,30.08071,74.74903,29.82516,1.00000,-1.00000,7.97586,0.63400,-0.09508,-0.03410,45.68329,false
2.42000,119.95855,30.00912,120.02666,30.06361,75.05792,30.12516,1.00000,1.00000,7.90788,0.58151,-0.14380,0.04823,45.29943,false
2.43000,119.98637,30.08351,120.01703,30.06836,75.36680,29.82516,1.00000,-1.00000,7.93164,0.59613,-0.09798,-0.22052,45.02821,false
2.44000,119.97349,30.06870,120.00663,30.06844,75.67568,30.12516,1.00000,1.00000,7.90902,0.52807,-0.18522,0.06445,44.62031,false
2.45000,120.16234,30.07341,120.04383,30.06963,75.98456,29.82516,1.00000,-1.00000,7.97465,0.49301,-0.05329,0.02906,44.48557,false
2.46000,120.05151,30.14877,120.04567,30.08854,76.29344,30.12516,1.00000,1.00000,7.95693,0.38472,-0.18770,-0.09929,44.04208,false
2.47000,119.98568,29.98082,120.03133,30.06280,76.60232,29.82516,1.00000,-1.00000,8.03489,0.33368,-0.04604,-0.02791,43.86571,false
2.48000,120.09383,30.01106,120.04627,30.05044,76.91120,30.12516,1.00000,1.00000,7.97429,0.30913,-0.11353,-0.06666,43.50015,false
2.49000,120.00003,30.06781,120.03522,30.05459,77.22008,29.82516,1.00000,-1.00000,7.96496,0.23356,-0.12816,0.05153,43.16592,false
2.50000,119.93899,30.18790,120.01223,30.08644,77.52896,30.12516,1.00000,1.00000,8.00998,0.19703,-0.17295,-0.11734,42.79115,false
2.51000,120.00058,30.08210,120.00945,30.08540,77.83784,29.82516,1.00000,-1.00000,7.94014,0.11778,-0.04356,-0.01541,42.60521,false
2.52000,120.05140,30.14891,120.01947,30.10058,78.14672,30.12516,1.00000,1.00000,7.92174,0.05829,0.06256,0.04505,42.41062,false
2.53000,120.05418,30.25275,120.02776,30.13693,78.45560,29.82516,1.00000,-1.00000,7.97436,-0.03932,-0.26030,-0.14818,41.79063,false
2.54000,119.96716,30.17247,120.01328,30.14542,78.76448,30.12516,1.00000,1.00000,7.96927,-0.14911,-0.18595,0.12001,41.54121,false
2.55000,120.12532,30.07508,120.04005,30.12862,79.07336,29.82516,1.00000,-1.00000,7.92526,-0.21412,-0.04704,-0.10319,41.39557,false
2.56000,120.03984,30.00001,120.04000,30.09789,79.38224,30.12516,1.00000,1.00000,7.92315,-0.24404,-0.08356,-0.03648,41.04967,false
2.57000,120.12002,30.20925,120.05912,30.12450,79.69112,29.82516,1.00000,-1.00000,7.96211,-0.22510,-0.13587,-0.04733,40.71053,false
2.58000,119.98577,30.10511,120.04159,30.11986,80.00000,30.12516,1.00000,1.00000,7.95859,-0.27741,-0.10134,-0.02737,40.41780,false
2.59000,120.05617,30.10914,120.04508,30.11730,80.30888,29.82516,1.00000,-1.00000,7.98505,-0.31846,-0.16573,-0.05378,40.05014,false
2.60000,120.07744,30.08911,120.05281,30.11057,80.61776,30.12516,1.00000,1.00000,7.95463,-0.35968,-0.04734,0.02356,39.86499,false
2.61000,120.00702,29.99181,120.04187,30.08219,80.92664,29.82516,1.00000,-1.00000,7.98281,-0.38703,-0.12511,-0.04383,39.46950,false
2.62000,119.95370,30.28222,120.02080,30.12998,81.23552,30.12516,1.00000,1.00000,7.91390,-0.38694,-0.11174,-0.09649,39.14857,false
2.63000,120.18270,30.00622,120.05948,30.10041,81.54440,29.82516,1.00000,-1.00000,7.97789,-0.43062,-0.09404,0.11529,38.90135,false
2.64000,120.04607,30.28307,120.05628,30.14405,81.85328,30.12516,1.00000,1.00000,7.98928,-0.51112,-0.17941,-0.06247,38.50304,false
2.65000,120.03183,30.13070,120.05044,30.14086,82.16216,29.82516,1.00000,-1.00000,7.96606,-0.58635,-0.00088,-0.10172,38.36572,false
2.66000,120.05789,30.06330,120.05222,30.12233,82.47104,30.12516,1.00000,1.00000,7.98945,-0.64002,-0.18917,-0.07561,37.87160,false
2.67000,119.96421,30.09943,120.03119,30.11686,82.77992,29.82516,1.00000,-1.00000,7.97429,-0.65204,-0.09760,0.01292,37.63297,false
2.68000,120.17054,29.94548,120.06448,30.07591,83.08880,30.12516,1.00000,1.00000,7.94584,-0.64843,-0.02683,-0.05974,37.42595,false
2.69000,119.97392,30.14292,120.04285,30.09192,83.39768,29.82516,1.00000,-1.00000,7.90354,-0.70645,-0.24416,0.07486,36.87632,false
2.70000,119.91161,29.99643,120.01149,30.06911,83.70656,30.12516,1.00000,1.00000,7.97555,-0.71803,-0.04096,-0.04797,36.74286,false
2.71000,119.93568,30.07068,119.99338,30.06948,84.01544,29.82516,1.00000,-1.00000,7.92276,-0.87045,-0.08665,0.01034,36.36712,false
2.72000,120.09217,30.18765,120.01698,30.09772,84.32432,30.12516,1.00000,1.00000,7.95924,-0.89224,-0.09164,-0.10695,36.07916,false
2.73000,120.03209,30.00081,120.02059,30.07456,84.63320,29.82516,1.00000,-1.00000,7.96674,-0.98392,-0.17526,0.01313,35.69060,false
2.74000,120.04647,30.14216,120.02677,30.09071,84.94208,30.12516,1.00000,1.00000,7.98667,-1.04098,-0.04572,-0.05141,35.51858,false
2.75000,120.01505,30.14246,120.02397,30.10308,85.25097,29.82516,1.00000,-1.00000,7.98528,-1.09690,-0.20078,0.03216,35.05205,false
2.76000,119.90602,30.18989,119.99579,30.12382,85.55985,30.12516,1.00000,1.00000,7.97988,-1.16077,-0.00602,-0.00571,34.90886,false
2.77000,120.05700,30.06059,120.01042,30.10871,85.86873,29.82516,1.00000,-1.00000,7.97416,-1.19522,-0.12061,-0.17701,34.49953,false
2.78000,120.06688,30.08893,120.02391,30.10399,86.17761,30.12516,1.00000,1.00000,7.97476,-1.21074,-0.23815,0.03907,34.08673,false
2.79000,120.06714,30.14984,120.03424,30.11494,86.48649,29.82516,1.00000,-1.00000,7.93437,-1.25368,-0.07143,0.01006,33.95296,false
2.80000,120.01751,30.09240,120.03024,30.10956,86.79537,30.12516,1.00000,1.00000,7.93805,-1.27175,0.02414,-0.05062,33.73572,false
2.81000,120.02210,30.05215,120.02829,30.09584,87.10425,29.82516,1.00000,-1.00000,7.92691,-1.35291,-0.24173,0.03553,33.15852,false
2.82000,119.90793,30.16629,119.99954,30.11267,87.41313,30.12516,1.00000,1.00000,7.95896,-1.38065,-0.16064,-0.04421,32.90373,false
2.83000,120.04041,30.03985,120.00930,30.09527,87.72201,29.82516,1.00000,-1.00000,7.89633,-1.38168,-0.04253,-0.00689,32.71890,false
2.84000,120.19799,30.18677,120.05438,30.11713,88.03089,30.12516,1.00000,1.00000,7.88826,-1.45840,0.00443,-0.05493,32.50171,false
2.85000,120.10412,29.97160,120.06627,30.08236,88.33977,29.82516,1.00000,-1.00000,7.78934,-1.58113,-0.21727,-0.00842,31.97682,false
2.86000,119.97885,29.99807,120.04538,30.06222,88.64865,30.12516,1.00000,1.00000,7.78585,-1.58731,-0.09227,0.01528,31.77209,false
2.87000,120.00392,30.16269,120.03548,30.08623,88.95753,29.82516,1.00000,-1.00000,7.79690,-1.63248,-0.03669,-0.08913,31.50910,false
2.88000,119.90262,30.06724,120.00373,30.08169,89.26641,30.12516,1.00000,1.00000,7.80229,-1.69797,-0.11959,0.09776,31.08598,false
2.89000,120.04423,30.11998,120.01341,30.09084,89.57529,29.82516,1.00000,-1.00000,7.82562,-1.74309,-0.06060,-0.11356,30.84705,false
2.90000,119.96057,30.07257,120.00078,30.08647,89.88417,30.12516,1.00000,1.00000,7.78510,-1.77226,-0.18769,0.02063,30.39646,false
2.91000,119.99337,30.10660,119.99901,30.09128,90.19305,29.82516,1.00000,-1.00000,7.77120,-1.84695,-0.14747,0.01587,30.12506,false
2.92000,119.98357,29.99774,119.99532,30.06893,90.50193,30.12516,1.00000,1.00000,7.72061,-1.88634,-0.17876,-0.00633,29.77863,false
2.93000,120.20659,29.99327,120.04580,30.05086,90.81081,29.82516,1.00000,-1.00000,7.72698,-2.01620,-0.04282,-0.04722,29.65579,false
2.94000,120.07252,30.10396,120.05218,30.06354,91.11969,30.12516,1.00000,1.00000,7.65625,-2.02208,-0.17319,-0.03736,29.21984,false
2.95000,119.91815,30.04230,120.02016,30.05847,91.42857,29.82516,1.00000,-1.00000,7.66567,-2.03729,-0.00247,0.07015,29.04940,false
2.96000,120.06032,29.98243,120.02976,30.04030,91.73745,30.12516,1.00000,1.00000,7.72928,-2.08051,-0.22535,-0.09508,28.53281,false
2.97000,120.06836,30.09480,120.03898,30.05332,92.04633,29.82516,1.00000,-1.00000,7.75918,-2.14889,-0.05656,-0.05955,28.40164,false
2.98000,120.04089,30.21605,120.03944,30.09220,92.35521,30.12516,1.00000,1.00000,7.74726,-2.19304,-0.11267,0.05005,28.03684,false
2.99000,120.12418,30.12875,120.05968,30.10093,92.66409,29.82516,1.00000,-1.00000,7.79530,-2.26816,-0.06196,-0.00757,27.80148,false
3.00000,119.99220,30.06855,120.04356,30.09320,92.97297,30.12516,1.00000,1.00000,7.72502,-2.32535,-0.22361,-0.03865,27.31168,false
3.01000,120.07296,30.14349,120.05058,30.10521,93.28185,29.82516,1.00000,-1.00000,7.73217,-2.44311,-0.05231,0.03586,27.18061,false
3.02000,119.98244,30.09773,120.03430,30.10342,93.59073,30.12516,1.00000,1.00000,7.66774,-2.44495,-0.07526,0.02883,26.82903,false
3.03000,119.98038,30.15959,120.02142,30.11684,93.89961,29.82516,1.00000,-1.00000,7.67625,-2.44613,-0.11927,-0.13490,26.46314,false
3.04000,120.12722,30.11720,120.04670,30.11693,94.20849,30.12516,1.00000,1.00000,7.60660,-2.49072,-0.02026,0.03126,26.27493,false
3.05000,119.94252,30.08379,120.02181,30.10901,94.51737,29.82516,1.00000,-1.00000,7.56447,-2.56504,-0.25478,-0.07690,25.70353,false
3.06000,119.95158,30.03815,120.00503,30.09208,94.82625,30.12516,1.00000,1.00000,7.57233,-2.56256,-0.05233,0.06780,25.58135,false
3.07000,120.04724,30.12210,120.01511,30.09925,95.13514,29.82516,1.00000,-1.00000,7.57883,-2.59002,-0.13071,0.04389,25.20424,false
3.08000,120.17354,29.99300,120.05296,30.07387,95.44402,30.12516,1.00000,1.00000,7.50324,-2.65640,-0.14412,-0.00229,24.91644,false
3.09000,119.96399,30.16217,120.03171,30.09496,95.75290,29.82516,1.00000,-1.00000,7.48961,-2.73228,-0.18719,-0.02739,24.54101,false
3.10000,119.84564,30.09748,119.98725,30.09557,96.06178,30.12516,1.00000,1.00000,7.55276,-2.78717,-0.02992,-0.04178,24.35051,false
3.11000,120.08866,30.04121,120.01148,30.08258,96.37066,29.82516,1.00000,-1.00000,7.58212,-2.83288,-0.12673,0.04025,23.96912,false
3.12000,119.77549,29.97130,119.95510,30.05599,96.67954,30.12516,1.00000,1.00000,7.54758,-2.87124,0.00957,-0.03110,23.74028,false
3.13000,120.18010,30.07533,120.00886,30.06061,96.98842,29.82516,1.00000,-1.00000,7.55086,-2.89785,-0.18098,-0.04286,23.29254,false
3.14000,119.86325,30.28830,119.97407,30.11501,97.29730,30.12516,1.00000,1.00000,7.53193,-2.97987,0.00780,-0.04479,23.13834,false
3.15000,119.93948,30.10978,119.96580,30.11376,97.60618,29.82516,1.00000,-1.00000,7.48776,-3.05648,-0.14405,0.10361,22.66532,false
3.16000,120.14167,30.00103,120.00782,30.08683,97.91506,30.12516,1.00000,1.00000,7.45765,-3.05699,-0.22197,-0.08138,22.32123,false
3.17000,120.18458,30.03175,120.05005,30.07367,98.22394,29.82516,1.00000,-1.00000,7.45764,-3.10956,-0.02649,-0.04889,22.24714,false
3.18000,119.96747,30.20676,120.03032,30.10547,98.53282,30.12516,1.00000,1.00000,7.42454,-3.17778,-0.13086,0.05352,21.81323,false
3.19000,119.99806,30.13754,120.02261,30.11313,98.84170,29.82516,1.00000,-1.00000,7.41247,-3.21584,-0.14376,-0.10942,21.48205,false
3.20000,120.05923,30.09693,120.03136,30.10926,99.15058,30.12516,1.00000,1.00000,7.37320,-3.25611,-0.04146,0.14546,21.28212,false
3.21000,120.04073,30.26756,120.03360,30.14708,99.45946,29.82516,1.00000,-1.00000,7.33064,-3.30556,-0.08466,-0.00881,20.92937,false
3.22000,120.19278,30.00071,120.07163,30.11211,99.76834,30.12516,1.00000,1.00000,7.33102,-3.33292,-0.26657,-0.00018,20.47850,false
3.23000,120.18142,29.97371,120.09786,30.07904,100.07722,29.82516,1.00000,-1.00000,7.42726,-3.35063,-0.12040,0.01430,20.34588,false
3.24000,120.18533,30.14265,120.11876,30.09424,100.38610,30.12516,1.00000,1.00000,7.36304,-3.40160,0.07780,-0.05779,20.25545,false
3.25000,120.07371,30.15842,120.10800,30.10957,100.69498,29.82516,1.00000,-1.00000,7.24938,-3.47986,-0.27187,0.00919,19.57612,false
3.26000,120.02068,30.12473,120.08713,30.11319,101.00386,30.12516,1.00000,1.00000,7.24530,-3.48960,-0.04040,-0.04715,19.48053,false
3.27000,119.98109,30.15646,120.06180,30.12353,101.31274,29.82516,1.00000,-1.00000,7.18148,-3.47955,-0.10641,-0.03608,19.07354,false
3.28000,120.23286,30.01172,120.10267,30.09682,101.62162,30.12516,1.00000,1.00000,7.14954,-3.56051,-0.10051,0.00898,18.81197,false
3.29000,120.04058,30.13833,120.08783,30.10674,101.93050,29.82516,1.00000,-1.00000,7.18068,-3.59051,-0.20618,0.03859,18.38203,false
3.30000,120.05616,30.23659,120.08027,30.13776,102.23938,30.12516,1.00000,1.00000,7.15633,-3.63654,0.04500,-0.00840,18.31751,false
3.31000,120.16959,30.19835,120.10161,30.15224,102.54826,29.82516,1.00000,-1.00000,7.08254,-3.68172,-0.10009,0.05138,17.87840,false
3.32000,120.05775,30.19532,120.09113,30.16253,102.85714,30.12516,1.00000,1.00000,7.07568,-3.73699,-0.20538,-0.03329,17.45564,false
3.33000,120.00072,30.10408,120.06953,30.14857,103.16602,29.82516,1.00000,-1.00000,7.06811,-3.76930,-0.00740,-0.00899,17.32020,false
3.34000,119.97381,30.09268,120.04666,30.13521,103.47490,30.12516,1.00000,1.00000,6.96682,-3.84664,-0.07036,-0.00799,16.92217,false
3.35000,120.12020,30.08427,120.06423,30.12304,103.78378,29.82516,1.00000,-1.00000,6.91538,-3.84591,-0.13059,0.13269,16.56523,false
3.36000,120.16357,30.06609,120.08796,30.10944,104.09266,30.12516,1.00000,1.00000,6.83707,-3.93885,-0.17852,-0.04303,16.23132,false
3.37000,120.03443,30.06202,120.07517,30.09811,104.40154,29.82516,1.00000,-1.00000,6.83515,-3.97106,-0.03658,-0.00273,16.04723,false
3.38000,120.08411,30.03519,120.07731,30.08307,104.71042,30.12516,1.00000,1.00000,6.88217,-4.04843,-0.16577,-0.03656,15.61923,false
3.39000,120.10345,30.14950,120.08355,30.09895,105.01931,29.82516,1.00000,-1.00000,6.83422,-4.07211,-0.03720,0.07057,15.43712,false
3.40000,120.00425,30.09542,120.06461,30.09810,105.32819,30.12516,1.00000,1.00000,6.81870,-4.10349,-0.17678,-0.10918,14.97597,false
3.41000,120.11710,30.20278,120.07715,30.12311,105.63707,29.82516,1.00000,-1.00000,6.81370,-4.12739,-0.08985,0.06942,14.75910,false
3.42000,119.83130,30.00380,120.01841,30.09461,105.94595,30.12516,1.00000,1.00000,6.76476,-4.13788,-0.15301,-0.06055,14.33156,false
3.43000,120.02569,30.22610,120.02015,30.12602,106.25483,30.17282,1.00000,0.15249,6.78191,-4.24282,-0.00677,0.23690,14.16625,false
3.44000,120.15812,29.93540,120.05311,30.08048,106.56371,29.87282,1.00000,-1.00000,6.75618,-4.33458,-0.08826,-0.08297,13.80831,false
3.45000,119.92839,30.02430,120.02332,30.06706,106.87259,30.17282,1.00000,1.00000,6.70674,-4.42356,-0.17900,-0.02052,13.38275,false
