time_s,target_azimuth_deg,target_elevation_deg,huskylens_x_center_px,huskylens_y_center_px,pixel_error_x_px,pixel_error_y_px,azimuth_direction_error_deg,elevation_direction_error_deg,filtered_azimuth_error_deg,filtered_elevation_error_deg,commanded_azimuth_deg,commanded_elevation_deg,azimuth_deg,elevation_deg,azimuth_speed_dps,elevation_speed_dps,boresight_error_deg,locked,track_success,camera_detected,search_mode,human_detected,laser_enabled
1.07000,23.21000,30.00000,162.18781,119.94889,2.18781,-0.05111,0.37500,-0.00892,0.37500,-0.00892,23.20897,30.00002,22.86397,30.00894,3.00003,0.00000,0.34512,false,true,true,false,false,true
1.08000,23.24000,30.00000,162.18781,119.94889,2.18781,-0.05111,0.37500,-0.00892,0.37500,-0.00892,23.23897,30.00002,22.89397,30.00894,3.00002,0.00000,0.34512,false,true,true,false,false,true
1.09000,23.27000,30.00000,162.18781,119.94889,2.18781,-0.05111,0.37500,-0.00892,0.37500,-0.00892,23.26897,30.00002,22.92397,30.00894,3.00002,0.00000,0.34512,false,true,true,false,false,true
1.10000,23.30000,30.00000,162.18781,119.94889,2.18781,-0.05111,0.37500,-0.00892,0.37500,-0.00892,23.29897,30.00002,22.95397,30.00894,3.00002,0.00000,0.34512,false,true,true,false,false,true
1.11000,23.33000,30.00000,162.18781,119.94889,2.18781,-0.05111,0.37500,-0.00892,0.37500,-0.00892,23.32897,30.00002,22.98397,30.00894,3.00002,0.00000,0.34512,false,true,true,false,false,true
1.12000,23.36000,30.00000,162.18781,119.94889,2.18781,-0.05111,0.37500,-0.00892,0.37500,-0.00892,23.35897,30.00002,23.01397,30.00894,3.00001,0.00000,0.34512,false,true,true,false,false,true
1.13000,23.39000,30.00000,162.18780,119.94889,2.18780,-0.05111,0.37500,-0.00892,0.37500,-0.00892,23.38897,30.00002,23.04397,30.00894,3.00001,0.00000,0.34512,false,true,true,false,false,true
1.14000,23.42000,30.00000,162.18780,119.94889,2.18780,-0.05111,0.37500,-0.00892,0.37500,-0.00892,23.41897,30.00002,23.07397,30.00894,3.00001,0.00000,0.34512,false,true,true,false,false,true
1.15000,23.45000,30.00000,162.18780,119.94889,2.18780,-0.05111,0.37500,-0.00892,0.37500,-0.00892,23.44897,30.00002,23.10397,30.00894,3.00001,0.00000,0.34512,false,true,true,false,false,true
1.16000,23.48000,30.00000,162.18780,119.94889,2.18780,-0.05111,0.37500,-0.00892,0.37500,-0.00892,23.47897,30.00002,23.13397,30.00894,3.00001,0.00000,0.34512,false,true,true,false,false,true
1.17000,23.51000,30.00000,162.18780,119.94889,2.18780,-0.05111,0.37500,-0.00892,0.37500,-0.00892,23.50897,30.00002,23.16397,30.00894,3.00001,0.00000,0.34512,false,true,true,false,false,true
1.18000,23.54000,30.00000,162.18780,119.94889,2.18780,-0.05111,0.37500,-0.00892,0.37500,-0.00892,23.53897,30.00002,23.19397,30.00894,3.00000,0.00000,0.34512,false,true,true,false,false,true
1.19000,23.57000,30.00000,162.18780,119.94889,2.18780,-0.05111,0.37500,-0.00892,0.37500,-0.00892,23.56897,30.00002,23.22397,30.00894,3.00000,0.00000,0.34512,false,true,true,false,false,true
1.20000,23.60000,30.00000,162.18780,119.94889,2.18780,-0.05111,0.37500,-0.00892,0.37500,-0.00892,23.59897,30.00002,23.25397,30.00894,3.00000,0.00000,0.34512,false,true,true,false,false,true
